scorer,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3
bodyparts,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
32917,,,,,,,,,,,,,59.41,481.783,1.0,123.542,420.957,0.7210000157356262,130.6,440.84,1.0,,,0.0,,,,,,,,,,,,
32918,,,,,,,,,,,,,44.292,443.801,0.9950000047683716,115.768,397.181,0.5759999752044678,118.096,425.643,1.0,315.344,445.042,0.9610000252723694,,,,,,,,,,,,
32919,,,,,,,,,,,,,36.042,409.435,0.9990000128746033,,,0.0,106.436,393.92,0.9990000128746033,292.822,460.654,0.24199999868869781,,,,,,,,,,,,
32920,,,,,,,,,,,,,,,0.0,132.626,379.395,0.25099998712539673,104.308,388.424,0.9990000128746033,283.143,488.252,0.9990000128746033,,,,,,,,,,,,
32921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32928,,,,,,,,,,,,,,,,,,,,,,,,,558.577,458.904,0.2070000022649765,598.864,428.642,0.8240000009536743,571.11,444.973,0.9929999709129333,,,0.0
32929,,,,,,,,,,,,,,,,,,,,,,,,,557.786,458.061,0.46000000834465027,595.965,433.825,0.8709999918937683,569.266,452.471,0.9850000143051147,,,0.0
32930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32931,,,,,,,,,,,,,,,,,,,,,,,,,595.916,442.879,0.5220000147819519,584.449,434.586,0.9890000224113464,545.665,454.536,1.0,,,0.0
32932,,,,,,,,,,,,,,,,,,,,,,,,,588.947,436.733,0.4440000057220459,580.542,428.491,0.9549999833106995,534.06,451.983,1.0,,,0.0
32933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32934,,,,,,,,,,,,,,,,,,,,,,,,,588.967,451.958,0.16200000047683716,581.539,428.138,0.984000027179718,524.607,450.646,1.0,,,0.0
32935,,,,,,,,,,,,,,,,,,,,,,,,,530.513,539.856,0.9959999918937683,583.747,444.56,0.9959999918937683,532.257,457.534,1.0,,,0.0
32936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32937,,,,,,,,,,,,,,,,,,,,,,,,,581.259,442.174,0.7749999761581421,578.782,444.631,0.9620000123977661,521.936,457.64,1.0,,,0.0
32938,,,,,,,,,,,,,,,,,,,,,,,,,572.389,442.022,0.8450000286102295,568.389,444.361,0.8579999804496765,516.067,459.791,1.0,,,0.0
32939,,,,,,,,,,,,,,,,,,,,,,,,,531.588,540.43,0.949999988079071,565.156,449.787,0.5960000157356262,513.588,460.355,1.0,,,0.0
32940,,,,,,,,,,,,,,,,,,,,,,,,,544.002,531.641,0.9929999709129333,554.466,428.808,0.4259999990463257,507.841,451.159,1.0,421.246,476.639,0.11999999731779099
32941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,552.465,405.156,0.9900000095367432,488.848,424.291,1.0,556.693,499.357,0.9380000233650208
32942,,,,,,,,,,,,,,,,,,,,,,,,,557.838,506.694,0.5529999732971191,540.753,389.018,0.9769999980926514,477.351,418.791,0.968999981880188,561.197,491.814,0.9900000095367432
32943,,,,,,,,,,,,,,,,,,,,,,,,,562.666,492.197,0.8029999732971191,548.594,387.721,0.9890000224113464,479.992,418.752,1.0,,,0.0
32944,,,,,,,,,,,,,,,,,,,,,,,,,561.892,498.587,0.8029999732971191,555.769,396.953,0.9769999980926514,538.377,397.557,0.8730000257492065,568.975,491.648,0.9229999780654907
32945,,,,,,,,,,,,,,,,,,,,,,,,,574.293,505.708,0.7820000052452087,555.0,398.076,0.9750000238418579,489.053,421.409,1.0,,,0.0
32946,,,,,,,,,,,,,,,,,,,,,,,,,574.978,506.791,0.7570000290870667,548.956,405.412,0.9190000295639038,490.563,427.096,1.0,424.441,474.286,0.8870000243186951
32947,,,,,,,,,,,,,,,,,,,,,,,,,558.527,505.82,0.9950000047683716,552.25,404.771,0.9900000095367432,490.343,424.649,1.0,,,0.0
32948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32949,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,475.329,385.524,0.9890000224113464,458.965,395.296,0.9980000257492065,524.299,396.294,0.10100000351667404
32950,,,,,,,,,,,,,,,,,,,,,,,,,429.257,403.611,0.9990000128746033,516.745,402.854,0.875,512.981,424.138,1.0,,,0.0
32951,,,,,,,,,,,,,,,,,,,,,,,,,420.809,505.722,0.9990000128746033,496.977,411.299,1.0,424.525,395.082,1.0,,,0.0
32952,,,,,,,,,,,,,,,,,,,,,,,,,416.396,418.93,0.968999981880188,498.364,421.102,1.0,422.504,401.364,1.0,,,0.0
32953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32954,,,,,,,,,,,,,,,,,,,,,,,,,412.661,502.65,0.9990000128746033,458.638,383.26,0.7850000262260437,482.427,428.768,1.0,,,0.0
32955,,,,,,,,,,,,,,,,,,,,,,,,,412.623,516.57,0.8889999985694885,483.067,412.309,1.0,409.354,401.127,1.0,,,0.0
32956,,,,,,,,,,,,,,,,,,,,,,,,,396.938,541.522,0.9990000128746033,474.756,437.342,1.0,410.496,422.017,0.9959999918937683,,,0.0
32957,,,,,,,,,,,,,,,,,,,,,,,,,378.323,554.307,0.9990000128746033,455.651,451.701,0.9990000128746033,394.367,445.916,0.9179999828338623,,,0.0
32958,,,,,,,,,,,,,,,,,,,,,,,,,350.059,553.371,0.984000027179718,436.219,460.765,0.996999979019165,376.78,443.943,0.9990000128746033,,,0.0
32959,,,,,,,,,,,,,,,,,,,,,,,,,348.816,553.466,0.9879999756813049,424.426,462.281,1.0,371.78,444.366,1.0,,,0.0
32960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32961,,,,,,,,,,,,,,,,,,,,,,,,,367.8,555.66,0.9779999852180481,440.224,462.914,0.9990000128746033,378.089,437.389,0.9959999918937683,,,0.0
32962,,,,,,,,,,,,,,,,,,,,,,,,,368.548,556.44,0.9980000257492065,434.022,428.278,0.9950000047683716,387.296,449.571,1.0,539.136,452.449,0.875
32963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32965,,,,,,,,,,,,,,,,,,,,,,,,,436.801,410.804,0.6119999885559082,394.029,371.295,0.7820000052452087,376.968,387.98,0.9959999918937683,,,0.0
32966,,,,,,,,,,,,,,,,,,,,,,,,,460.551,410.544,0.9940000176429749,419.134,370.722,0.9860000014305115,391.628,385.259,1.0,,,0.0
32967,,,,,,,,,,,,,,,,,,,,,,,,,548.853,524.056,0.9980000257492065,435.352,365.448,0.8889999985694885,404.157,378.838,0.9869999885559082,,,0.0
32968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32970,,,,,,,,,,,,,,,,,,,,,,,,,605.376,233.189,0.9369999766349792,593.766,242.128,0.8930000066757202,572.131,236.628,0.9829999804496765,,,0.0
32971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32972,,,,,,,,,,,,,,,,,,,,,,,,,596.941,249.144,0.9980000257492065,547.238,268.574,0.9869999885559082,544.475,283.857,1.0,,,0.0
32973,,,,,,,,,,,,,,,,,,,,,,,,,580.008,245.216,0.984000027179718,549.035,277.409,0.9729999899864197,541.062,291.271,1.0,,,0.0
32974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32976,,,,,,,,,,,,,,,,,,,,,,,,,91.698,526.238,0.9990000128746033,137.065,437.237,1.0,100.555,443.812,0.1469999998807907,180.106,538.788,0.675000011920929
32977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32980,,,,,,,,,,,,,,,,,,,,,,,,,618.237,90.081,0.9990000128746033,523.869,145.258,0.9990000128746033,562.01,184.043,0.9990000128746033,,,0.0
32981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32982,,,,,,,,,,,,,,,,,,,,,,,,,574.302,72.562,0.9990000128746033,515.675,131.697,0.9490000009536743,507.445,149.948,0.9760000109672546,,,0.0
32983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32984,,,,,,,,,,,,,,,,,,,,,,,,,340.851,451.69,0.4580000042915344,330.005,445.258,0.5139999985694885,276.051,459.104,1.0,,,0.0
32985,,,,,,,,,,,,,,,,,,,,,,,,,366.468,546.072,0.9990000128746033,283.865,445.337,0.2619999945163727,287.064,461.311,1.0,,,0.0
32986,,,,,,,,,,,,,,,,,,,,,,,,,369.476,540.343,1.0,356.638,445.821,0.8539999723434448,298.664,460.114,1.0,,,0.0
32987,,,,,,,,,,,,,,,,,,,,,,,,,381.243,547.929,0.9990000128746033,375.474,449.772,0.9879999756813049,304.723,459.901,1.0,,,0.0
32988,,,,,,,,,,,,,,,,,,,,,,,,,381.467,542.233,0.996999979019165,377.49,446.99,0.9929999709129333,308.433,458.174,1.0,,,0.0
32989,,,,,,,,,,,,,,,,,,,,,,,,,388.322,541.78,0.996999979019165,389.01,445.302,1.0,317.363,457.842,1.0,,,0.0
32990,,,,,,,,,,,,,,,,,,,,,,,,,637.082,506.159,0.9980000257492065,612.947,428.781,1.0,558.513,447.004,1.0,,,0.0
32991,,,,,,,,,,,,,,,,,,,,,,,,,659.315,507.737,0.9980000257492065,628.9,432.76,0.996999979019165,578.252,444.942,1.0,,,0.0
32992,,,,,,,,,,,,,,,,,,,,,,,,,676.255,500.491,0.9929999709129333,648.462,434.887,0.5699999928474426,599.393,449.989,1.0,,,0.0
32993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32994,,,,,,,,,,,,,,,,,,,,,,,,,486.583,557.55,0.9959999918937683,411.84,444.333,0.296999990940094,417.764,470.079,1.0,,,0.0
32995,,,,,,,,,,,,,,,,,,,,,,,,,497.734,561.029,1.0,411.266,468.26,0.10400000214576721,424.808,473.924,0.9980000257492065,,,0.0
32996,,,,,,,,,,,,,,,,,,,,,,,,,514.469,561.793,1.0,475.391,443.92,0.5049999952316284,432.487,473.804,1.0,,,0.0
32997,,,,,,,,,,,,,,,,,,,,,,,,,524.806,561.512,0.9869999885559082,516.688,451.371,0.6919999718666077,435.946,465.459,1.0,,,0.0
32998,,,,,,,,,,,,,,,,,,,,,,,,,625.648,475.982,0.9760000109672546,651.293,436.764,0.9990000128746033,643.519,422.526,0.9139999747276306,,,0.0
32999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33000,,,,,,,,,,,,,,,,,,,,,,,,,526.154,547.764,0.9940000176429749,518.96,453.541,0.9990000128746033,467.409,460.315,0.375,,,0.0
33001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33004,,,,,,,,,,,,,,,,,,,,,,,,,686.686,522.139,0.9869999885559082,648.549,430.595,0.9559999704360962,592.39,441.739,1.0,,,0.0
33005,,,,,,,,,,,,,,,,,,,,,,,,,702.18,507.618,0.703000009059906,661.645,428.69,0.9990000128746033,605.506,440.113,1.0,462.633,456.337,0.9990000128746033
33006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33025,545.623,67.194,0.9760000109672546,523.774,91.683,0.23800000548362732,444.461,91.022,0.9990000128746033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
33026,547.55,59.643,0.7570000290870667,500.225,60.52,0.20100000500679016,500.286,68.532,0.414000004529953,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
33027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33050,,,,,,,,,,,,,,,,,,,,,,,,,738.961,564.253,0.12300000339746475,753.906,449.744,0.9789999723434448,692.365,453.402,0.9980000257492065,,,0.0
33051,,,,,,,,,,,,,,,,,,,,,,,,,739.042,564.676,0.29899999499320984,745.361,450.036,0.9739999771118164,692.3,460.578,0.9810000061988831,,,0.0
33052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33054,,,,,,,,,,,,,,,,,,,,,,,,,737.073,564.798,0.9879999756813049,740.171,452.623,0.9940000176429749,675.173,474.468,0.9990000128746033,,,0.0
33055,,,,,,,,,,,,,,,,,,,,,,,,,739.148,564.655,0.16699999570846558,749.296,450.682,0.9929999709129333,683.144,461.366,0.9860000014305115,,,0.0
33056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33060,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,684.211,460.692,0.6179999709129333,688.718,475.444,0.9990000128746033,707.784,437.346,0.9509999752044678
33061,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,683.714,460.537,0.4099999964237213,682.987,476.694,0.9940000176429749,707.979,436.837,0.9160000085830688
33062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33085,,,,,,,,,,,,,,,,,,,,,,,,,349.158,235.777,0.20000000298023224,347.511,173.079,0.2460000067949295,353.415,189.355,0.9959999918937683,442.881,198.065,1.0
33086,,,,,,,,,,,,,,,,,,,,,,,,,349.055,148.371,0.7049999833106995,356.587,172.671,0.28600001335144043,348.119,193.283,1.0,438.02,202.066,0.9990000128746033
33087,,,,,,,,,,,,,,,,,,,,,,,,,341.834,150.038,0.9940000176429749,346.335,163.684,0.1940000057220459,356.669,187.816,0.9990000128746033,427.735,196.127,1.0
33088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33090,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,634.033,444.215,0.9980000257492065,619.803,450.733,0.9599999785423279,707.372,428.93,0.8920000195503235
33091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33092,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,539.13,443.074,0.9919999837875366,618.043,457.813,0.7710000276565552,699.471,436.025,0.11100000143051147
33093,,,,,,,,,,,,,,,,,,,,,,,,,540.956,516.503,0.6370000243186951,608.962,441.778,1.0,530.633,444.937,1.0,,,0.0
33094,,,,,,,,,,,,,,,,,,,,,,,,,540.154,515.609,0.13300000131130219,601.989,447.654,1.0,531.518,445.853,1.0,,,0.0
33095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33096,,,,,,,,,,,,,,,,,,,,,,,,,532.505,475.384,0.10000000149011612,609.968,445.475,1.0,535.096,452.088,1.0,,,0.0
33097,,,,,,,,,,,,,,,,,,,,,,,,,547.427,523.968,0.23100000619888306,613.369,459.423,1.0,531.962,459.691,1.0,,,0.0
33098,,,,,,,,,,,,,,,,,,,,,,,,,541.453,523.605,0.36399999260902405,603.961,460.273,1.0,531.443,460.988,1.0,,,0.0
33099,,,,,,,,,,,,,,,,,,,,,,,,,532.69,516.562,0.7649999856948853,602.316,453.88,1.0,531.182,453.503,0.9890000224113464,,,0.0
33100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33101,,,,,,,,,,,,,,,,,,,,,,,,,483.304,545.335,1.0,569.195,447.287,1.0,507.804,444.546,0.11900000274181366,,,0.0
33102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33103,,,,,,,,,,,,,,,,,,,,,,,,,450.046,564.533,0.984000027179718,531.31,458.457,1.0,522.704,473.501,0.847000002861023,,,0.0
33104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33106,,,,,,,,,,,,,,,,,,,,,,,,,435.795,459.467,0.2750000059604645,505.093,452.212,1.0,459.993,450.498,0.7799999713897705,658.598,427.902,0.9980000257492065
33107,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,501.682,448.201,1.0,451.316,437.456,0.9169999957084656,665.751,425.745,0.9800000190734863
33108,,,,,,,,,,,,,,,,,,,,,,,,,451.53,589.077,0.38600000739097595,503.816,447.47,1.0,451.248,444.644,0.25,,,0.0
33109,,,,,,,,,,,,,,,,,,,,,,,,,449.494,588.537,0.9769999980926514,500.168,452.216,1.0,490.754,467.413,0.42399999499320984,,,0.0
33110,,,,,,,,,,,,,,,,,,,,,,,,,445.914,459.391,0.5,504.869,459.876,1.0,456.743,450.505,0.9990000128746033,668.187,427.981,0.9769999980926514
33111,,,,,,,,,,,,,,,,,,,,,,,,,461.024,593.044,0.9929999709129333,505.449,460.856,1.0,459.511,451.515,0.9160000085830688,,,0.0
33112,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,504.296,461.984,1.0,459.317,460.695,0.5910000205039978,672.636,436.175,1.0
33113,,,,,,,,,,,,,,,,,,,,,,,,,466.218,587.738,0.7089999914169312,504.234,467.287,1.0,458.126,460.603,0.8539999723434448,,,0.0
33114,,,,,,,,,,,,,,,,,,,,,,,,,445.283,475.265,0.2199999988079071,505.139,476.62,1.0,451.478,468.88,0.28600001335144043,,,0.0
33115,,,,,,,,,,,,,,,,,,,,,,,,,452.084,484.629,0.972000002861023,513.47,477.896,1.0,457.689,476.958,0.3580000102519989,,,0.0
33116,,,,,,,,,,,,,,,,,,,,,,,,,461.808,489.267,0.9879999756813049,519.089,485.1,0.9980000257492065,453.791,485.952,0.4860000014305115,,,0.0
33117,,,,,,,,,,,,,,,,,,,,,,,,,446.248,486.599,0.9789999723434448,506.81,479.362,1.0,454.245,476.6,0.968999981880188,,,0.0
33118,,,,,,,,,,,,,,,,,,,,,,,,,445.371,475.322,0.2919999957084656,507.282,476.238,1.0,451.047,467.393,0.15800000727176666,,,0.0
33119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33127,,,,,,,,,,,,,302.163,112.556,0.9980000257492065,220.491,173.114,0.9409999847412109,221.055,194.226,0.9860000014305115,,,0.0,333.761,561.826,0.9990000128746033,395.285,444.483,1.0,392.817,466.829,0.9990000128746033,,,0.0
33128,,,,,,,,,,,,,338.347,108.262,0.9639999866485596,234.702,125.146,0.5740000009536743,261.044,155.901,0.7559999823570251,,,0.0,325.492,556.19,0.6980000138282776,378.719,446.652,1.0,385.886,461.865,1.0,,,0.0
33129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33130,,,,,,,,,,,,,,,,,,,,,,,,,357.567,102.156,0.9990000128746033,267.874,131.858,0.9900000095367432,264.952,141.032,0.9520000219345093,,,0.0
33131,,,,,,,,,,,,,372.403,435.485,0.2240000069141388,360.032,452.153,0.9639999866485596,354.776,458.808,0.9890000224113464,,,0.0,349.99,107.342,0.9210000038146973,257.304,124.029,0.9909999966621399,250.64,140.409,0.9990000128746033,,,0.0
